transaction_id,timestamp,user_id,amount,currency,device_id,ip_address,payment_instrument_id,shipping_address_id,billing_address_id,product_category,is_promo_used,order_status,is_abuse_ring,ring_id,ring_type,user_population_type
tx_0003690,2026-03-26 07:02:31,usr_00608,47.97,INR,dev_000675,100.2.237.250,pmt_000684,addr_000661,addr_000661,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0023146,2026-03-26 07:10:37,usr_03870,29.7,INR,dev_004263,100.18.203.62,pmt_004416,addr_004142,addr_004142,electronics,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0022959,2026-03-26 07:15:45,usr_03824,58.49,INR,dev_004214,100.18.169.28,pmt_004371,addr_004110,addr_004110,groceries,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0018116,2026-03-26 07:28:46,usr_03011,43.77,INR,dev_003319,100.14.209.44,pmt_003439,addr_003269,addr_003269,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0008734,2026-03-26 07:30:42,usr_01437,29.72,INR,dev_001597,100.7.15.58,pmt_001633,addr_001561,addr_001561,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0008078,2026-03-26 07:34:01,usr_01330,32.49,INR,dev_001480,100.6.140.177,pmt_001518,addr_001442,addr_001442,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000529,2026-03-26 07:36:30,usr_00084,43.76,INR,dev_000089,100.0.112.113,pmt_000094,addr_000092,addr_000093,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0023156,2026-03-26 07:36:31,usr_03871,69.45,INR,dev_004264,100.18.203.62,pmt_004417,addr_004142,addr_004142,groceries,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0016725,2026-03-26 07:52:40,usr_02777,58.79,INR,dev_003070,100.13.178.7,pmt_003175,addr_003016,addr_003016,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0009081,2026-03-26 08:00:22,usr_01489,79.42,INR,dev_001651,100.7.78.121,pmt_001689,addr_001618,addr_001618,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0010623,2026-03-26 08:07:32,usr_01745,43.89,INR,dev_001937,100.8.150.199,pmt_001990,addr_001891,addr_001891,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0016545,2026-03-26 08:08:27,usr_02746,68.96,INR,dev_003032,100.13.138.217,pmt_003140,addr_002983,addr_002983,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0010447,2026-03-26 08:08:57,usr_01720,51.27,INR,dev_001908,100.8.118.167,pmt_001961,addr_001863,addr_001863,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0015602,2026-03-26 08:09:42,usr_02587,15.37,INR,dev_002858,100.12.190.13,pmt_002959,addr_002808,addr_002808,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0007404,2026-03-26 08:19:15,usr_01220,15.39,INR,dev_001358,100.6.0.37,pmt_001393,addr_001324,addr_001324,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0015562,2026-03-26 08:25:01,usr_02580,33.84,INR,dev_002850,100.12.181.4,pmt_002950,addr_002801,addr_002801,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0025800,2026-03-26 08:30:14,usr_04457,51.23,INR,dev_004871,100.20.127.248,pmt_004950,addr_004567,addr_004567,groceries,1,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0002424,2026-03-26 08:33:27,usr_00408,84.63,INR,dev_000450,100.1.251.8,pmt_000464,addr_000442,addr_000442,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0005138,2026-03-26 08:36:22,usr_00848,111.55,INR,dev_000939,100.4.37.62,pmt_000965,addr_000915,addr_000915,gift_cards,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000907,2026-03-26 08:38:16,usr_00144,8.8,INR,dev_000154,100.0.186.187,pmt_000162,addr_000158,addr_000158,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0017528,2026-03-26 08:45:27,usr_02915,49.05,INR,dev_003215,100.14.88.173,pmt_003332,addr_003164,addr_003164,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0003705,2026-03-26 08:55:56,usr_00611,84.82,INR,dev_000679,100.2.240.3,pmt_000688,addr_000664,addr_000664,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0002083,2026-03-26 09:00:29,usr_00350,64.71,INR,dev_000383,100.1.180.187,pmt_000402,addr_000382,addr_000382,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0018209,2026-03-26 09:03:05,usr_03027,86.26,INR,dev_003338,100.14.229.64,pmt_003461,addr_003285,addr_003285,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0004456,2026-03-26 09:06:01,usr_00741,36.52,INR,dev_000825,100.3.161.180,pmt_000837,addr_000800,addr_000800,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0005762,2026-03-26 09:13:42,usr_00948,42.17,INR,dev_001053,100.4.164.189,pmt_001074,addr_001022,addr_001022,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0013986,2026-03-26 09:15:03,usr_02309,28.39,INR,dev_002556,100.11.90.157,pmt_002646,addr_002506,addr_002506,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001691,2026-03-26 09:21:02,usr_00283,25.24,INR,dev_000307,100.1.98.105,pmt_000322,addr_000310,addr_000310,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0022376,2026-03-26 09:22:11,usr_03714,40.75,INR,dev_004098,100.18.58.167,pmt_004259,addr_004026,addr_004026,gift_cards,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0000276,2026-03-26 09:34:17,usr_00044,26.22,INR,dev_000047,100.0.58.59,pmt_000050,addr_000048,addr_000048,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001850,2026-03-26 09:36:33,usr_00307,41.25,INR,dev_000335,100.1.125.132,pmt_000349,addr_000336,addr_000336,gift_cards,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0016868,2026-03-26 09:37:49,usr_02804,26.38,INR,dev_003098,100.13.211.40,pmt_003207,addr_003048,addr_003048,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0003699,2026-03-26 09:39:44,usr_00611,59.63,INR,dev_000679,100.2.240.3,pmt_000688,addr_000664,addr_000664,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0021510,2026-03-26 09:40:19,usr_03565,25.29,INR,dev_003932,100.17.122.225,pmt_004080,addr_003864,addr_003864,groceries,0,refunded,0,,NONE,BENIGN_ISOLATED
tx_0002165,2026-03-26 09:41:04,usr_00364,18.03,INR,dev_000400,100.1.196.203,pmt_000417,addr_000396,addr_000396,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0017124,2026-03-26 09:45:16,usr_02848,92.71,INR,dev_003142,100.14.8.93,pmt_003256,addr_003095,addr_003095,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0015534,2026-03-26 09:47:12,usr_02577,68.65,INR,dev_002847,100.12.177.250,pmt_002947,addr_002798,addr_002798,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0015688,2026-03-26 09:49:44,usr_02602,73.41,INR,dev_002875,100.12.209.32,pmt_002975,addr_002823,addr_002823,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0012999,2026-03-26 09:57:24,usr_02150,23.69,INR,dev_002374,100.10.142.203,pmt_002459,addr_002329,addr_002329,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0020008,2026-03-26 10:01:38,usr_03310,258.58,INR,dev_003650,100.16.67.164,pmt_003781,addr_003593,addr_003593,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0021032,2026-03-26 10:05:51,usr_03479,37.83,INR,dev_003836,100.17.19.122,pmt_003980,addr_003775,addr_003775,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0008971,2026-03-26 10:06:33,usr_01472,28.94,INR,dev_001634,100.7.59.102,pmt_001670,addr_001600,addr_001600,gift_cards,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0004454,2026-03-26 10:09:31,usr_00741,16.72,INR,dev_000825,100.3.161.180,pmt_000836,addr_000800,addr_000800,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0012491,2026-03-26 10:10:43,usr_02062,143.27,INR,dev_002276,100.10.31.92,pmt_002353,addr_002233,addr_002233,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0019866,2026-03-26 10:13:03,usr_03287,36.4,INR,dev_003627,100.16.40.137,pmt_003757,addr_003567,addr_003567,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0019413,2026-03-26 10:14:18,usr_03220,16.52,INR,dev_003554,100.15.214.55,pmt_003682,addr_003495,addr_003495,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001375,2026-03-26 10:14:41,usr_00226,47.04,INR,dev_000242,100.1.33.40,pmt_000255,addr_000248,addr_000248,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0003988,2026-03-26 10:17:19,usr_00661,67.11,INR,dev_000733,100.3.55.74,pmt_000744,addr_000717,addr_000717,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0019667,2026-03-26 10:24:40,usr_03261,22.43,INR,dev_003598,100.16.11.108,pmt_003731,addr_003538,addr_003538,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0013557,2026-03-26 10:33:08,usr_02239,15.21,INR,dev_002476,100.10.254.65,pmt_002565,addr_002428,addr_002428,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0019796,2026-03-26 10:42:14,usr_03278,32.31,INR,dev_003618,100.16.29.126,pmt_003748,addr_003557,addr_003557,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0025234,2026-03-26 10:42:24,usr_04337,30.75,INR,dev_004747,100.20.47.168,pmt_004843,addr_004478,addr_004478,groceries,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0002974,2026-03-26 10:47:57,usr_00494,47.01,INR,dev_000548,100.2.95.108,pmt_000557,addr_000536,addr_000536,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000245,2026-03-26 10:49:48,usr_00039,12.38,INR,dev_000042,100.0.49.50,pmt_000045,addr_000043,addr_000043,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0004805,2026-03-26 10:52:43,usr_00796,24.28,INR,dev_000883,100.3.227.246,pmt_000898,addr_000861,addr_000861,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0014512,2026-03-26 10:58:32,usr_02395,56.33,INR,dev_002653,100.11.199.16,pmt_002746,addr_002605,addr_002605,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0012934,2026-03-26 11:00:29,usr_02140,68.54,INR,dev_002364,100.10.130.191,pmt_002448,addr_002319,addr_002319,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0011048,2026-03-26 11:00:32,usr_01812,43.41,INR,dev_002011,100.8.226.25,pmt_002068,addr_001965,addr_001965,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0011739,2026-03-26 11:03:49,usr_01932,10.95,INR,dev_002140,100.9.123.178,pmt_002201,addr_002094,addr_002094,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0013037,2026-03-26 11:04:17,usr_02155,44.56,INR,dev_002379,100.10.147.208,pmt_002466,addr_002334,addr_002335,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0023770,2026-03-26 11:09:13,usr_04005,21.28,INR,dev_004404,100.19.42.157,pmt_004541,addr_004240,addr_004240,digital_goods,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0001197,2026-03-26 11:09:46,usr_00197,166.89,INR,dev_000210,100.1.0.7,pmt_000223,addr_000213,addr_000213,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0018013,2026-03-26 11:12:19,usr_02995,68.95,INR,dev_003302,100.14.190.25,pmt_003422,addr_003251,addr_003251,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0015436,2026-03-26 11:12:41,usr_02560,42.2,INR,dev_002829,100.12.156.229,pmt_002929,addr_002781,addr_002781,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0008443,2026-03-26 11:14:07,usr_01388,22.96,INR,dev_001543,100.6.214.1,pmt_001581,addr_001505,addr_001505,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000933,2026-03-26 11:15:55,usr_00148,102.42,INR,dev_000158,100.0.191.192,pmt_000167,addr_000162,addr_000162,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0007378,2026-03-26 11:17:17,usr_01214,28.65,INR,dev_001351,100.5.246.27,pmt_001387,addr_001318,addr_001318,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0005024,2026-03-26 11:18:22,usr_00831,23.71,INR,dev_000922,100.4.18.43,pmt_000944,addr_000898,addr_000898,digital_goods,0,refunded,0,,NONE,BENIGN_ISOLATED
tx_0017154,2026-03-26 11:20:49,usr_02852,15.57,INR,dev_003146,100.14.14.99,pmt_003260,addr_003099,addr_003099,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0025740,2026-03-26 11:20:59,usr_04441,41.78,INR,dev_004855,100.20.124.245,pmt_004937,addr_004554,addr_004554,groceries,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0021303,2026-03-26 11:22:52,usr_03529,100.75,INR,dev_003892,100.17.78.181,pmt_004038,addr_003827,addr_003827,gift_cards,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0004526,2026-03-26 11:31:59,usr_00750,116.2,INR,dev_000836,100.3.171.190,pmt_000847,addr_000810,addr_000810,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001757,2026-03-26 11:33:18,usr_00293,70.2,INR,dev_000319,100.1.109.116,pmt_000334,addr_000322,addr_000322,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0010105,2026-03-26 11:35:11,usr_01664,116.79,INR,dev_001847,100.8.51.100,pmt_001894,addr_001800,addr_001800,groceries,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0006953,2026-03-26 11:35:15,usr_01142,36.86,INR,dev_001272,100.5.155.186,pmt_001301,addr_001239,addr_001239,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0003116,2026-03-26 11:38:19,usr_00517,18.42,INR,dev_000575,100.2.127.140,pmt_000582,addr_000561,addr_000561,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0014545,2026-03-26 11:38:22,usr_02403,59.18,INR,dev_002663,100.11.210.27,pmt_002755,addr_002613,addr_002613,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0010436,2026-03-26 11:39:06,usr_01718,16.34,INR,dev_001906,100.8.115.164,pmt_001958,addr_001861,addr_001861,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0006011,2026-03-26 11:39:10,usr_00989,38.12,INR,dev_001099,100.4.215.240,pmt_001127,addr_001067,addr_001067,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0012098,2026-03-26 11:42:27,usr_01994,152.4,INR,dev_002204,100.9.197.2,pmt_002280,addr_002162,addr_002162,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0009145,2026-03-26 11:42:41,usr_01498,59.92,INR,dev_001661,100.7.89.132,pmt_001699,addr_001628,addr_001628,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0019140,2026-03-26 11:48:48,usr_03175,72.24,INR,dev_003506,100.15.157.248,pmt_003630,addr_003448,addr_003448,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0008975,2026-03-26 11:48:49,usr_01473,45.21,INR,dev_001635,100.7.60.103,pmt_001671,addr_001601,addr_001601,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0018847,2026-03-26 11:51:19,usr_03128,82.82,INR,dev_003451,100.15.99.190,pmt_003574,addr_003394,addr_003394,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0024798,2026-03-26 11:53:53,usr_04237,14.29,INR,dev_004643,100.19.222.87,pmt_004750,addr_004409,addr_004409,groceries,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0023280,2026-03-26 11:54:39,usr_03896,21.79,INR,dev_004290,100.18.221.80,pmt_004440,addr_004160,addr_004160,groceries,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0012450,2026-03-26 11:56:21,usr_02054,39.91,INR,dev_002268,100.10.20.81,pmt_002344,addr_002225,addr_002225,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0005960,2026-03-26 11:57:09,usr_00981,36.46,INR,dev_001090,100.4.206.231,pmt_001116,addr_001059,addr_001059,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0005272,2026-03-26 11:58:32,usr_00870,133.1,INR,dev_000965,100.4.67.92,pmt_000988,addr_000939,addr_000939,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0021895,2026-03-26 11:59:28,usr_03630,42.7,INR,dev_004003,100.17.208.61,pmt_004158,addr_003934,addr_003934,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0005016,2026-03-26 11:59:54,usr_00829,40.86,INR,dev_000920,100.4.14.39,pmt_000941,addr_000896,addr_000896,apparel,0,refunded,0,,NONE,BENIGN_ISOLATED
tx_0002930,2026-03-26 12:01:04,usr_00487,26.06,INR,dev_000539,100.2.87.100,pmt_000549,addr_000527,addr_000528,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000595,2026-03-26 12:01:43,usr_00094,107.22,INR,dev_000100,100.0.125.126,pmt_000104,addr_000104,addr_000104,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0016465,2026-03-26 12:05:22,usr_02733,56.84,INR,dev_003018,100.13.122.201,pmt_003124,addr_002968,addr_002969,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0023407,2026-03-26 12:05:30,usr_03925,63.47,INR,dev_004321,100.18.237.96,pmt_004468,addr_004184,addr_004184,groceries,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0025100,2026-03-26 12:06:58,usr_04309,33.07,INR,dev_004718,100.20.18.139,pmt_004815,addr_004461,addr_004461,groceries,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0024875,2026-03-26 12:07:10,usr_04255,58.96,INR,dev_004662,100.19.238.103,pmt_004763,addr_004421,addr_004421,digital_goods,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0024001,2026-03-26 12:08:38,usr_04062,23.95,INR,dev_004462,100.19.69.184,pmt_004594,addr_004289,addr_004289,groceries,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0019604,2026-03-26 12:08:43,usr_03252,34.79,INR,dev_003587,100.16.0.97,pmt_003722,addr_003528,addr_003528,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0013490,2026-03-26 12:08:56,usr_02229,20.59,INR,dev_002464,100.10.240.51,pmt_002555,addr_002417,addr_002417,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0005155,2026-03-26 12:10:31,usr_00851,45.29,INR,dev_000944,100.4.42.67,pmt_000968,addr_000919,addr_000919,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0018447,2026-03-26 12:11:13,usr_03068,24.49,INR,dev_003383,100.15.23.114,pmt_003508,addr_003329,addr_003329,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0006880,2026-03-26 12:16:02,usr_01130,92.94,INR,dev_001260,100.5.141.172,pmt_001289,addr_001224,addr_001224,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0020817,2026-03-26 12:16:17,usr_03443,26.76,INR,dev_003795,100.16.231.78,pmt_003937,addr_003737,addr_003737,electronics,0,refunded,0,,NONE,BENIGN_ISOLATED
tx_0022280,2026-03-26 12:16:55,usr_03695,42.75,INR,dev_004076,100.18.34.143,pmt_004237,addr_004006,addr_004006,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0009096,2026-03-26 12:20:24,usr_01490,53.5,INR,dev_001652,100.7.79.122,pmt_001690,addr_001619,addr_001619,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0025687,2026-03-26 12:21:04,usr_04426,56.32,INR,dev_004840,100.20.115.236,pmt_004922,addr_004539,addr_004539,groceries,1,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0019787,2026-03-26 12:21:46,usr_03277,39.66,INR,dev_003617,100.16.28.125,pmt_003747,addr_003556,addr_003556,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0018328,2026-03-26 12:22:33,usr_03048,27.94,INR,dev_003361,100.14.255.90,pmt_003487,addr_003308,addr_003309,gift_cards,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0019142,2026-03-26 12:30:52,usr_03175,84.85,INR,dev_003506,100.15.157.248,pmt_003630,addr_003448,addr_003448,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0025593,2026-03-26 12:38:39,usr_04412,58.63,INR,dev_004826,100.20.100.221,pmt_004910,addr_004533,addr_004533,apparel,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0013815,2026-03-26 12:39:29,usr_02280,42.55,INR,dev_002525,100.11.53.120,pmt_002612,addr_002474,addr_002474,digital_goods,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0022745,2026-03-26 12:40:34,usr_03778,57.2,INR,dev_004167,100.18.124.233,pmt_004328,addr_004083,addr_004083,groceries,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0018263,2026-03-26 12:43:34,usr_03036,33.01,INR,dev_003347,100.14.242.77,pmt_003472,addr_003295,addr_003295,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0013425,2026-03-26 12:44:48,usr_02221,67.7,INR,dev_002455,100.10.230.41,pmt_002545,addr_002407,addr_002407,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000940,2026-03-26 12:45:19,usr_00149,96.62,INR,dev_000159,100.0.192.193,pmt_000168,addr_000163,addr_000163,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0005012,2026-03-26 12:48:30,usr_00828,48.73,INR,dev_000919,100.4.13.38,pmt_000939,addr_000895,addr_000895,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0005537,2026-03-26 12:49:16,usr_00913,49.33,INR,dev_001013,100.4.121.146,pmt_001036,addr_000982,addr_000982,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0017871,2026-03-26 12:49:29,usr_02970,48.8,INR,dev_003276,100.14.155.240,pmt_003394,addr_003223,addr_003223,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0013966,2026-03-26 12:50:34,usr_02303,60.71,INR,dev_002550,100.11.83.150,pmt_002638,addr_002499,addr_002499,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0022318,2026-03-26 12:51:21,usr_03702,129.14,INR,dev_004084,100.18.43.152,pmt_004244,addr_004013,addr_004013,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0006789,2026-03-26 12:53:23,usr_01114,30.79,INR,dev_001243,100.5.121.152,pmt_001271,addr_001206,addr_001206,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0017948,2026-03-26 12:53:45,usr_02982,28.08,INR,dev_003288,100.14.172.7,pmt_003407,addr_003236,addr_003236,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0008540,2026-03-26 12:54:09,usr_01403,32.49,INR,dev_001560,100.6.232.19,pmt_001597,addr_001522,addr_001523,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0011951,2026-03-26 12:54:12,usr_01969,33.92,INR,dev_002177,100.9.167.222,pmt_002249,addr_002134,addr_002135,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0010648,2026-03-26 12:58:28,usr_01748,16.83,INR,dev_001942,100.8.153.202,pmt_001993,addr_001894,addr_001894,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0020771,2026-03-26 12:59:36,usr_03436,35.91,INR,dev_003788,100.16.223.70,pmt_003930,addr_003729,addr_003729,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0015727,2026-03-26 13:03:26,usr_02609,53.38,INR,dev_002883,100.12.218.41,pmt_002984,addr_002830,addr_002830,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0012861,2026-03-26 13:07:38,usr_02129,44.26,INR,dev_002352,100.10.115.176,pmt_002434,addr_002306,addr_002307,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0025598,2026-03-26 13:11:13,usr_04412,44.98,INR,dev_004826,100.20.100.221,pmt_004910,addr_004533,addr_004533,electronics,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0020239,2026-03-26 13:13:08,usr_03346,26.81,INR,dev_003688,100.16.110.207,pmt_003821,addr_003632,addr_003632,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0009175,2026-03-26 13:15:21,usr_01505,49.72,INR,dev_001669,100.7.99.142,pmt_001708,addr_001635,addr_001635,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0014116,2026-03-26 13:18:22,usr_02332,101.63,INR,dev_002582,100.11.120.187,pmt_002675,addr_002533,addr_002533,apparel,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0023749,2026-03-26 13:21:18,usr_04000,24.56,INR,dev_004399,100.19.37.152,pmt_004536,addr_004238,addr_004238,groceries,0,completed,0,,SHARED_IP_OFFICE,BENIGN_SHARED
tx_0020483,2026-03-26 13:22:16,usr_03385,84.7,INR,dev_003732,100.16.157.4,pmt_003867,addr_003673,addr_003673,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0006712,2026-03-26 13:24:02,usr_01102,15.44,INR,dev_001228,100.5.106.137,pmt_001258,addr_001191,addr_001192,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0008476,2026-03-26 13:24:30,usr_01394,43.7,INR,dev_001549,100.6.222.9,pmt_001588,addr_001511,addr_001511,electronics,1,completed,0,,NONE,BENIGN_ISOLATED
tx_0006173,2026-03-26 13:26:24,usr_01013,37.01,INR,dev_001126,100.4.245.20,pmt_001155,addr_001092,addr_001092,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0023697,2026-03-26 13:29:47,usr_03992,23.6,INR,dev_004391,100.19.27.142,pmt_004530,addr_004234,addr_004234,apparel,0,completed,0,,HOUSEHOLD,BENIGN_SHARED
tx_0013650,2026-03-26 13:30:35,usr_02252,86.02,INR,dev_002493,100.11.16.83,pmt_002579,addr_002442,addr_002442,digital_goods,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0001133,2026-03-26 13:32:49,usr_00184,28.27,INR,dev_000197,100.0.237.238,pmt_000208,addr_000200,addr_000200,apparel,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0010742,2026-03-26 13:34:21,usr_01763,59.38,INR,dev_001959,100.8.171.220,pmt_002010,addr_001911,addr_001911,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0006889,2026-03-26 13:35:58,usr_01131,37.15,INR,dev_001261,100.5.142.173,pmt_001290,addr_001225,addr_001225,electronics,0,completed,0,,NONE,BENIGN_ISOLATED
tx_0000988,2026-03-26 13:36:24,usr_00155,16.51,INR,dev_000165,100.0.201.202,pmt_000175,addr_000169,addr_000169,groceries,0,completed,0,,NONE,BENIGN_ISOLATED
