transaction_id,timestamp,is_abuse_ring,amount,product_category,is_promo_used,hour_of_day,day_of_week,is_weekend,billing_shipping_match,account_age_days,email_domain,user_tx_count_1h,user_tx_count_24h,user_tx_count_7d,user_historical_tx_count,user_historical_mean_amount,user_historical_std_amount,amount_to_user_mean_ratio,user_promo_rate,user_unique_device_count,user_unique_ip_count,user_unique_payment_count,user_unique_address_count,device_prior_user_count,ip_prior_user_count,payment_prior_user_count,shipping_address_prior_user_count,billing_address_prior_user_count,max_shared_entity_user_count,number_of_prior_connected_users,shared_entity_types_count,connected_component_user_count,connected_component_total_nodes,connected_component_edge_count,connected_component_density
tx_0016254,2026-02-18 17:44:12,0,31.82,electronics,0,17,2,0,0,70.5367,gmail.com,0,0,0,2,35.31,13.62,0.901,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0026059,2026-02-18 17:45:06,1,149.5,gift_cards,1,17,2,0,0,1.2436,proton.me,0,1,2,2,149.5,100.5,1.0,0.5,1,2,2,2,7,0,0,0,0,7,6,1,7,52,51,0.0385
tx_0001609,2026-02-18 17:48:59,0,25.92,apparel,0,17,2,0,0,85.9979,icloud.com,0,0,0,0,25.92,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0011891,2026-02-18 17:57:27,0,19.34,digital_goods,0,17,2,0,1,141.2749,gmail.com,0,0,0,5,49.8,20.22,0.3884,0.2,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0001719,2026-02-18 18:02:10,0,153.8,digital_goods,0,18,2,0,1,38.729,yahoo.com,0,0,0,5,51.78,22.32,2.9701,0.2,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0024789,2026-02-18 18:04:09,0,30.65,digital_goods,1,18,2,0,1,18.1884,corp.com,0,0,0,1,39.81,0.0,0.7699,0.0,1,1,1,1,1,4,1,1,1,4,3,1,4,21,20,0.0952
tx_0023108,2026-02-18 18:05:38,0,25.92,digital_goods,0,18,2,0,1,33.4285,gmail.com,0,0,0,2,26.84,11.23,0.9655,0.5,1,1,1,1,1,5,1,1,1,5,4,1,5,26,25,0.0769
tx_0025024,2026-02-18 18:08:28,0,17.55,groceries,0,18,2,0,1,33.9689,gmail.com,0,0,1,2,19.8,4.96,0.8866,0.5,1,1,1,1,1,5,1,1,1,5,4,1,5,26,25,0.0769
tx_0009821,2026-02-18 18:08:43,0,62.52,electronics,0,18,2,0,1,166.9804,outlook.com,0,0,1,3,71.11,39.85,0.8792,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0007067,2026-02-18 18:12:25,0,24.07,apparel,0,18,2,0,1,126.5599,gmail.com,0,0,0,2,149.16,34.73,0.1614,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011096,2026-02-18 18:16:13,0,64.67,electronics,0,18,2,0,1,167.674,yahoo.com,0,0,1,4,57.94,18.51,1.1162,0.25,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008089,2026-02-18 18:17:47,0,25.76,electronics,1,18,2,0,1,155.139,yahoo.com,0,0,1,5,64.4,54.38,0.4,0.6,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008495,2026-02-18 18:19:46,0,9.22,groceries,0,18,2,0,0,16.6378,gmail.com,0,0,1,1,12.52,0.0,0.7364,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012898,2026-02-18 18:23:41,0,44.36,groceries,0,18,2,0,1,159.6421,outlook.com,0,0,1,2,36.25,4.04,1.2236,0.0,1,2,2,1,1,1,1,1,1,1,0,0,1,8,7,0.25
tx_0016125,2026-02-18 18:28:43,0,42.98,digital_goods,0,18,2,0,1,143.5595,gmail.com,0,0,2,2,29.23,6.63,1.4702,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011369,2026-02-18 18:30:48,0,64.73,groceries,0,18,2,0,1,67.8101,gmail.com,0,0,0,3,46.86,28.29,1.3813,0.6667,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008527,2026-02-18 18:30:59,0,86.5,apparel,0,18,2,0,1,135.7537,gmail.com,0,0,0,3,35.21,17.67,2.4565,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006565,2026-02-18 18:33:29,0,105.57,apparel,0,18,2,0,1,4.8351,gmail.com,0,0,1,1,102.7,0.0,1.0279,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0022924,2026-02-18 18:34:27,0,46.2,groceries,0,18,2,0,1,167.7121,gmail.com,0,0,0,3,35.3,3.6,1.3087,0.3333,1,1,1,1,1,2,1,2,2,2,1,3,2,10,11,0.2444
tx_0012514,2026-02-18 18:34:58,0,106.66,groceries,0,18,2,0,1,68.9382,gmail.com,0,0,0,2,29.54,12.87,3.6107,0.0,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0014226,2026-02-18 18:37:38,0,74.95,apparel,0,18,2,0,1,197.2309,gmail.com,0,0,0,3,41.13,30.06,1.8223,0.0,2,1,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0003549,2026-02-18 18:37:51,0,27.48,apparel,0,18,2,0,1,136.3054,gmail.com,0,0,1,5,39.52,26.35,0.6953,0.2,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0026050,2026-02-18 18:42:28,1,249.99,electronics,0,18,2,0,0,1.3515,tempmail.org,0,2,2,2,149.5,49.51,1.6722,1.0,1,2,2,2,7,0,0,0,0,7,6,1,7,56,55,0.0357
tx_0005980,2026-02-18 18:47:17,0,31.8,apparel,0,18,2,0,1,115.1256,yahoo.com,0,0,0,4,83.83,46.3,0.3794,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0018514,2026-02-18 18:48:02,0,8.8,groceries,0,18,2,0,1,108.0775,yahoo.com,0,0,0,2,27.84,12.0,0.3161,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012431,2026-02-18 18:53:16,0,32.12,apparel,1,18,2,0,1,2.0086,yahoo.com,0,0,0,0,32.12,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0018408,2026-02-18 18:54:30,0,64.34,apparel,0,18,2,0,1,133.9221,gmail.com,0,0,0,5,36.3,13.67,1.7725,0.4,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0000208,2026-02-18 18:55:54,0,32.17,groceries,0,18,2,0,1,139.8831,gmail.com,0,0,0,0,32.17,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0002583,2026-02-18 18:56:23,0,166.82,gift_cards,1,18,2,0,1,221.6848,gmail.com,0,0,0,4,85.96,43.15,1.9408,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010315,2026-02-18 18:56:53,0,28.01,groceries,1,18,2,0,1,0.706,gmail.com,0,0,0,0,28.01,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0004126,2026-02-18 19:00:20,0,63.76,apparel,0,19,2,0,1,96.9093,gmail.com,0,0,0,1,14.94,0.0,4.2677,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010779,2026-02-18 19:06:44,0,75.2,groceries,0,19,2,0,1,146.244,yahoo.com,0,0,0,1,44.3,0.0,1.6975,0.0,1,1,1,1,1,1,0,1,1,1,0,0,1,6,5,0.3333
tx_0006412,2026-02-18 19:08:57,0,59.68,gift_cards,0,19,2,0,1,60.0692,outlook.com,0,0,1,6,55.75,29.54,1.0705,0.5,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0009259,2026-02-18 19:09:03,0,191.54,apparel,0,19,2,0,1,227.7167,outlook.com,0,0,1,4,63.17,38.52,3.032,0.25,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0000099,2026-02-18 19:20:10,0,34.52,digital_goods,0,19,2,0,1,55.8437,gmail.com,0,0,0,3,52.17,37.62,0.6617,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010214,2026-02-18 19:20:58,0,24.9,gift_cards,0,19,2,0,1,213.6585,outlook.com,0,0,0,1,50.06,0.0,0.4974,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011420,2026-02-18 19:23:23,0,100.71,apparel,0,19,2,0,1,228.7029,gmail.com,0,0,1,3,32.12,20.1,3.1351,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0015227,2026-02-18 19:25:36,0,11.35,apparel,0,19,2,0,1,137.5499,yahoo.com,0,0,0,7,33.83,24.37,0.3355,0.2857,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012422,2026-02-18 19:28:47,0,95.84,groceries,0,19,2,0,1,134.8139,outlook.com,0,1,1,2,37.91,3.81,2.5284,0.5,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0002733,2026-02-18 19:29:17,0,79.43,apparel,0,19,2,0,1,29.7105,gmail.com,0,0,1,3,47.83,10.52,1.6607,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0009530,2026-02-18 19:29:57,0,19.61,apparel,0,19,2,0,1,39.8494,proton.me,0,0,0,4,55.86,31.94,0.3511,0.25,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0016961,2026-02-18 19:32:45,0,24.46,apparel,0,19,2,0,1,68.2115,outlook.com,0,0,0,5,64.61,20.08,0.3786,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0005376,2026-02-18 19:55:03,0,84.44,apparel,0,19,2,0,1,9.7406,gmail.com,0,0,1,1,30.58,0.0,2.7613,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012074,2026-02-18 19:55:15,0,48.94,groceries,0,19,2,0,1,1.8399,gmail.com,0,0,0,0,48.94,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0008598,2026-02-18 19:57:59,0,21.22,electronics,0,19,2,0,1,167.1842,icloud.com,0,0,0,3,28.2,6.99,0.7525,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0018386,2026-02-18 19:58:24,0,37.86,apparel,0,19,2,0,1,117.3298,yahoo.com,0,0,1,3,52.25,21.22,0.7246,0.6667,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0014195,2026-02-18 20:03:52,0,37.67,digital_goods,0,20,2,0,1,67.2857,gmail.com,0,0,0,6,42.43,22.15,0.8879,0.3333,2,1,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0011356,2026-02-18 20:04:25,0,75.52,electronics,0,20,2,0,1,78.2566,gmail.com,0,0,0,2,41.31,24.78,1.8281,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0018185,2026-02-18 20:07:44,0,34.96,electronics,0,20,2,0,1,204.0466,outlook.com,0,0,0,3,27.52,12.75,1.2703,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010981,2026-02-18 20:14:52,0,56.42,groceries,0,20,2,0,0,62.7312,outlook.com,0,0,0,4,54.51,30.54,1.0351,0.0,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0008385,2026-02-18 20:21:49,0,93.33,groceries,0,20,2,0,1,84.4506,gmail.com,0,0,0,4,44.54,25.02,2.0953,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0016014,2026-02-18 20:22:46,0,47.81,electronics,0,20,2,0,1,105.5194,gmail.com,0,0,0,5,35.09,23.68,1.3623,0.2,1,1,2,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0017312,2026-02-18 20:28:51,0,132.04,groceries,0,20,2,0,1,55.1111,gmail.com,0,0,0,4,56.75,19.58,2.3267,0.25,1,1,2,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0009787,2026-02-18 20:30:07,0,25.17,apparel,0,20,2,0,1,104.4165,gmail.com,0,0,1,2,135.7,77.43,0.1855,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0022218,2026-02-18 20:42:41,0,25.61,apparel,0,20,2,0,0,201.0883,yahoo.com,0,0,0,3,54.91,35.95,0.4664,0.0,1,1,1,1,1,0,1,1,1,1,0,0,1,6,5,0.3333
tx_0007035,2026-02-18 20:43:18,0,84.52,digital_goods,0,20,2,0,1,12.2396,yahoo.com,0,0,2,3,46.72,16.83,1.8091,0.6667,1,1,1,1,1,0,1,1,1,1,0,0,1,6,5,0.3333
tx_0002679,2026-02-18 20:45:30,0,29.67,electronics,0,20,2,0,1,48.0543,gmail.com,0,0,1,7,37.21,21.74,0.7973,0.2857,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0005149,2026-02-18 20:48:46,0,50.87,apparel,0,20,2,0,0,176.9611,yahoo.com,0,0,1,2,47.31,21.45,1.0752,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0018881,2026-02-18 20:58:25,0,113.19,electronics,0,20,2,0,1,41.9797,outlook.com,0,1,1,7,48.37,33.44,2.3399,0.1429,1,1,2,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0017178,2026-02-18 20:59:52,0,45.58,digital_goods,0,20,2,0,1,46.4794,gmail.com,0,0,0,3,40.16,20.71,1.1351,0.6667,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0018981,2026-02-18 21:01:03,0,43.17,electronics,0,21,2,0,0,166.6037,outlook.com,0,0,1,5,60.57,30.32,0.7127,0.0,1,1,1,1,1,1,0,1,1,1,0,0,1,6,5,0.3333
tx_0020460,2026-02-18 21:01:43,0,54.99,apparel,0,21,2,0,1,50.3789,yahoo.com,0,0,0,7,55.76,25.02,0.9862,0.2857,1,2,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0007828,2026-02-18 21:02:04,0,44.56,groceries,0,21,2,0,1,189.9357,gmail.com,0,0,0,2,29.63,4.52,1.5039,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006569,2026-02-18 21:04:45,0,32.96,electronics,0,21,2,0,1,4.9401,gmail.com,0,1,2,2,104.13,1.43,0.3165,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0018392,2026-02-18 21:05:44,0,74.58,digital_goods,1,21,2,0,1,223.7567,gmail.com,0,0,0,4,53.0,36.47,1.4072,0.25,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012173,2026-02-18 21:11:31,0,31.37,apparel,0,21,2,0,1,17.3734,gmail.com,0,0,0,0,31.37,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0016269,2026-02-18 21:18:04,0,43.36,groceries,1,21,2,0,1,108.022,outlook.com,0,0,0,2,68.16,22.16,0.6362,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0007954,2026-02-18 21:18:40,0,34.47,electronics,0,21,2,0,1,25.5577,gmail.com,0,0,0,4,68.91,24.05,0.5002,0.25,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0022385,2026-02-18 21:26:20,0,66.86,groceries,0,21,2,0,1,28.1524,yahoo.com,0,0,2,3,48.18,20.43,1.3877,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0013732,2026-02-18 21:28:12,0,36.71,groceries,1,21,2,0,1,86.2418,outlook.com,0,0,0,4,35.01,15.98,1.0487,0.25,1,2,2,1,1,1,1,1,1,1,0,0,1,8,7,0.25
tx_0002928,2026-02-18 21:38:48,0,15.26,groceries,0,21,2,0,1,2.4103,proton.me,0,0,0,0,15.26,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0024487,2026-02-18 21:42:53,0,49.64,digital_goods,0,21,2,0,1,92.5286,gmail.com,0,0,0,1,27.91,0.0,1.7786,0.0,1,1,1,1,1,4,1,1,1,4,3,1,4,21,20,0.0952
tx_0007791,2026-02-18 21:48:58,0,225.47,apparel,1,21,2,0,1,97.3465,gmail.com,0,0,0,3,34.05,6.69,6.6224,0.3333,1,1,1,1,0,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0009307,2026-02-18 21:50:52,0,36.92,electronics,0,21,2,0,1,68.4452,icloud.com,0,0,0,3,85.71,77.32,0.4308,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006252,2026-02-18 22:01:31,0,58.72,digital_goods,0,22,2,0,1,110.0986,gmail.com,0,0,0,4,49.69,23.8,1.1818,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012210,2026-02-18 22:05:01,0,72.44,apparel,0,22,2,0,1,50.3629,gmail.com,0,0,0,4,35.13,24.51,2.0618,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0019776,2026-02-18 22:12:24,0,96.59,electronics,0,22,2,0,1,107.9391,gmail.com,0,0,0,2,58.53,42.99,1.6501,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006593,2026-02-18 22:17:08,0,42.93,groceries,1,22,2,0,1,179.7403,gmail.com,0,0,0,3,68.34,42.15,0.6282,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0025945,2026-02-18 22:19:50,0,55.13,apparel,0,22,2,0,1,23.0187,gmail.com,0,0,2,2,82.58,22.15,0.6676,0.5,2,2,1,1,1,2,1,3,3,3,2,3,3,15,17,0.1619
tx_0027239,2026-02-18 22:41:41,1,499.0,digital_goods,1,22,2,0,0,0.097,tempmail.org,0,0,0,0,499.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0011333,2026-02-18 22:45:51,0,151.39,electronics,0,22,2,0,1,40.9946,outlook.com,0,0,2,5,62.38,28.89,2.4267,0.4,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008596,2026-02-18 22:47:01,0,39.7,electronics,0,22,2,0,1,167.3016,icloud.com,0,1,1,4,26.45,6.77,1.5007,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010715,2026-02-18 22:52:21,0,56.83,groceries,0,22,2,0,1,102.546,gmail.com,0,0,0,9,44.54,23.74,1.2761,0.3333,1,1,1,1,0,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0005534,2026-02-18 22:52:22,0,123.05,digital_goods,0,22,2,0,1,38.3848,yahoo.com,0,0,0,2,115.85,36.38,1.0621,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0027228,2026-02-18 23:13:21,1,49.0,electronics,0,23,2,0,0,0.0593,trashmail.com,0,0,0,0,49.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0.0
tx_0015608,2026-02-18 23:14:05,0,97.29,groceries,0,23,2,0,1,171.1015,outlook.com,0,0,0,3,27.78,11.05,3.5017,0.0,1,1,1,1,1,0,1,1,1,1,0,0,1,6,5,0.3333
tx_0015319,2026-02-18 23:20:28,0,41.92,apparel,0,23,2,0,1,51.8378,proton.me,0,0,0,2,53.02,28.92,0.7907,0.0,2,1,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0006095,2026-02-18 23:29:59,0,125.47,digital_goods,0,23,2,0,1,66.6708,yahoo.com,0,0,1,2,28.63,4.29,4.3825,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0005917,2026-02-18 23:46:29,0,92.2,apparel,0,23,2,0,1,3.8102,gmail.com,0,0,0,0,92.2,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0027244,2026-02-18 23:47:16,1,149.5,gift_cards,1,23,2,0,0,0.1294,proton.me,0,0,0,0,149.5,0.0,1.0,0.0,0,0,0,0,0,0,2,2,0,2,2,2,1,1,0,0.0
tx_0009822,2026-02-18 23:49:40,0,41.96,digital_goods,0,23,2,0,1,167.2172,outlook.com,0,1,2,4,68.96,34.71,0.6084,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0004567,2026-02-19 00:02:49,0,21.34,electronics,0,0,3,0,1,174.0322,gmail.com,0,0,0,1,24.52,0.0,0.8703,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0027235,2026-02-19 00:21:07,1,249.99,digital_goods,1,0,3,0,0,0.1279,proton.me,0,0,0,0,249.99,0.0,1.0,0.0,0,0,0,0,0,0,3,3,0,3,3,2,1,1,0,0.0
tx_0018441,2026-02-19 00:26:19,0,98.73,groceries,0,0,3,0,1,134.7908,yahoo.com,0,0,1,5,47.31,34.14,2.087,0.6,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0019937,2026-02-19 00:32:24,0,49.65,apparel,0,0,3,0,1,205.2542,yahoo.com,0,0,2,3,61.59,18.32,0.8061,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010062,2026-02-19 00:48:27,0,143.03,digital_goods,0,0,3,0,1,1.9401,icloud.com,0,0,0,0,143.03,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0027237,2026-02-19 00:53:13,1,49.0,digital_goods,0,0,3,0,0,0.1272,tempmail.org,0,0,0,0,49.0,0.0,1.0,0.0,0,0,0,0,0,0,4,4,0,4,4,2,1,1,0,0.0
tx_0027238,2026-02-19 01:41:10,1,149.5,digital_goods,1,1,3,0,0,0.2216,tempmail.org,0,1,1,1,499.0,0.0,0.2996,1.0,1,1,1,1,0,0,5,5,0,5,4,2,5,22,25,0.1082
tx_0027243,2026-02-19 01:44:42,1,499.0,gift_cards,1,1,3,0,0,0.2109,proton.me,0,1,1,1,149.5,0.0,3.3378,1.0,1,1,1,1,0,0,5,5,0,5,4,2,5,25,28,0.0933
tx_0018584,2026-02-19 01:53:33,0,23.04,apparel,0,1,3,0,1,62.4398,gmail.com,0,0,1,2,51.39,1.11,0.4484,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0027230,2026-02-19 01:55:51,1,49.0,electronics,1,1,3,0,0,0.1721,trashmail.com,0,1,1,1,49.0,0.0,1.0,0.0,1,1,1,1,0,0,5,5,0,5,4,2,5,28,31,0.082
tx_0027242,2026-02-19 02:12:32,1,49.0,electronics,1,2,3,0,0,0.2302,proton.me,1,2,2,2,324.25,174.75,0.1511,1.0,2,2,1,1,0,0,5,5,0,5,4,2,5,31,34,0.0731
tx_0008000,2026-02-19 02:55:45,0,32.65,digital_goods,0,2,3,0,1,128.6629,gmail.com,0,0,0,3,49.53,23.19,0.6592,0.3333,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0027224,2026-02-19 03:16:21,1,249.99,electronics,1,3,3,0,0,0.2773,trashmail.com,0,0,0,0,249.99,0.0,1.0,0.0,0,0,0,0,0,0,5,5,0,5,5,2,1,1,0,0.0
tx_0027245,2026-02-19 03:22:30,1,199.0,electronics,1,3,3,0,0,0.2399,tempmail.org,0,0,0,0,199.0,0.0,1.0,0.0,0,0,0,0,0,0,6,6,0,6,6,2,1,1,0,0.0
tx_0015322,2026-02-19 03:28:34,0,72.25,groceries,0,3,3,0,1,52.01,proton.me,0,1,1,3,49.32,24.18,1.465,0.0,2,1,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0021242,2026-02-19 03:40:31,0,9.92,electronics,1,3,3,0,1,190.982,yahoo.com,0,0,0,0,9.92,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0027225,2026-02-19 03:58:21,1,249.99,digital_goods,0,3,3,0,0,0.3065,trashmail.com,1,1,1,1,249.99,0.0,1.0,1.0,1,1,1,1,0,0,7,7,0,7,6,2,7,42,47,0.0546
tx_0027406,2026-02-19 04:09:05,1,191.03,gift_cards,0,4,3,0,0,0.4402,mailinator.com,0,0,0,0,191.03,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0019913,2026-02-19 04:21:02,0,33.43,apparel,0,4,3,0,1,139.3297,gmail.com,0,0,1,3,66.45,29.61,0.5031,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0022973,2026-02-19 06:05:51,0,39.83,groceries,0,6,3,0,1,132.5157,gmail.com,0,0,2,7,51.58,23.93,0.7722,0.1429,1,3,1,1,1,2,1,2,2,2,1,3,2,12,13,0.197
tx_0020449,2026-02-19 06:08:13,0,40.62,electronics,0,6,3,0,1,116.978,icloud.com,0,0,0,4,29.59,6.78,1.3728,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0001489,2026-02-19 06:25:55,0,76.17,apparel,0,6,3,0,1,31.7835,yahoo.com,0,0,0,3,45.63,25.16,1.6693,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0014597,2026-02-19 06:37:32,0,79.83,apparel,1,6,3,0,1,130.3002,outlook.com,0,0,1,1,16.06,0.0,4.9707,0.0,1,1,1,1,1,1,0,1,1,1,0,0,1,6,5,0.3333
tx_0027240,2026-02-19 06:49:35,1,199.0,digital_goods,1,6,3,0,0,0.3747,trashmail.com,0,0,0,0,199.0,0.0,1.0,0.0,0,0,0,0,0,0,7,7,0,7,7,2,1,1,0,0.0
tx_0004770,2026-02-19 07:01:53,0,35.67,electronics,0,7,3,0,1,35.3154,yahoo.com,0,0,1,4,40.6,11.72,0.8786,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011389,2026-02-19 07:08:48,0,53.11,apparel,0,7,3,0,1,182.0451,yahoo.com,0,0,1,2,29.75,0.02,1.7855,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0000729,2026-02-19 07:17:49,0,52.74,digital_goods,0,7,3,0,1,52.7459,outlook.com,0,0,1,4,43.82,8.25,1.2035,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0017625,2026-02-19 07:19:55,0,68.72,groceries,0,7,3,0,1,206.7468,outlook.com,0,0,1,6,66.11,61.71,1.0394,0.1667,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0020244,2026-02-19 07:27:35,0,23.34,electronics,0,7,3,0,1,41.2308,gmail.com,0,0,0,0,23.34,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0020706,2026-02-19 07:30:00,0,129.53,apparel,0,7,3,0,1,53.7651,gmail.com,0,0,0,1,113.64,0.0,1.1398,1.0,1,1,1,1,1,0,1,1,1,1,0,0,1,6,5,0.3333
tx_0017827,2026-02-19 07:36:14,0,27.02,groceries,0,7,3,0,0,172.4572,gmail.com,0,0,0,5,43.92,12.65,0.6153,0.4,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
